"|,""latitude"",""longitude"",""sicaklik"",""timestamp"""
"-LwUzFsHuxu5DTcmcpV9,""40.742264"",""30.325671"",""6.682943"",""1576789675843"""
"-LwUzJgBKFxZvpd2VqXy,""40.742264"",""30.325671"",""6.682943"",""1576789691456"""
"-LwUzNVgQ2q5jJ4VVrj5,""40.742264"",""30.325671"",""6.682943"",""1576789707101"""
"-LwUzRJYtnDFvJXwK4Bv,""40.742264"",""30.325671"",""6.682943"",""1576789722730"""
"-LwUzV7gAlMgP3bsJk0x,""40.742264"",""30.325671"",""4.648438"",""1576789738334"""
"-LwUzYwdtFUeIqIyACj4,""40.742264"",""30.325671"",""6.682943"",""1576789753951"""
"-LwUzbkcn02tdWDrX39l,""40.742264"",""30.325671"",""6.682943"",""1576789769577"""
"-LwUzfZlK8_d9QYniI6T,""40.742264"",""30.325671"",""6.682943"",""1576789785213"""
"-LwUzjOGLBwXGx0eqTyB,""40.742264"",""30.325671"",""4.648438"",""1576789800837"""
"-LwUznCFi4yEhfZGQsnB,""40.742264"",""30.325671"",""6.682943"",""1576789816451"""
"-LwUzr0BayhovQTtnGte,""40.742264"",""30.325671"",""3.427734"",""1576789832067"""
"-LwUzupDgExXNgPlN6EQ,""40.742264"",""30.325671"",""3.834635"",""1576789847682"""
"-LwUzyj2ViUgs2hNabXf,""40.742264"",""30.325671"",""6.682943"",""1576789863671"""
"-LwV-1Y28qxo0ppO51nD,""40.742264"",""30.325671"",""6.682943"",""1576789879290"""
"-LwV-5uovfjEfgNXvOM0,""40.742264"",""30.325671"",""6.682943"",""1576789897190"""
"-LwV-9ig2b2v5dCg5zL4,""40.742264"",""30.325671"",""6.682943"",""1576789912804"""
"-LwV-E4mZslB0Nnys843,""40.742264"",""30.325671"",""6.682943"",""1576789930708"""
"-LwV-HuSkR78k7DNfPeT,""40.742264"",""30.325671"",""6.682943"",""1576789946318"""
"-LwV-M1mwLPzGlkk16Gs,""40.742264"",""30.325671"",""6.682943"",""1576789963270"""
"-LwV-PrFGXB29Myrvi7D,""40.742264"",""30.325671"",""6.682943"",""1576789978898"""
"-LwV-TfOi77VP6FXDOiY,""40.742264"",""30.325671"",""6.682943"",""1576789994513"""
"-LwV-XUOodnyLZcTx4ZA,""40.742264"",""30.325671"",""6.682943"",""1576790010125"""
"-LwV-aIH_chVmpFS3YzK,""40.742264"",""30.325671"",""6.682943"",""1576790025734"""
"-LwV-eTjY5X7HNAWQFEW,""40.742264"",""30.325671"",""6.682943"",""1576790042940"""
"-LwV-iJKiT68tYJZ9MmP,""40.742264"",""30.325671"",""6.682943"",""1576790058575"""
"-LwV-m7NbDB5L1ik8mOb,""40.742264"",""30.325671"",""6.682943"",""1576790074188"""
"-LwV-pwLSM5tl0FjzRor,""40.742264"",""30.325671"",""6.682943"",""1576790089805"""
"-LwV-tkTSFKgAe4qJys1,""40.742264"",""30.325671"",""3.427734"",""1576790105429"""
"-LwV-xZSmIIDQFj_d_Jm,""40.742264"",""30.325671"",""6.682943"",""1576790121040"""
"-LwV00NJQyeCl3DsDVJP,""40.742264"",""30.325671"",""3.427734"",""1576790136646"""
"-LwV04BFfpVyq65el5tD,""40.742264"",""30.325671"",""6.682943"",""1576790155588"""
"-LwV08pne5d2GMjP2Z8R,""40.742264"",""30.325671"",""6.682943"",""1576790173357"""
"-LwV0D9UepRy56QBPsfU,""40.742264"",""30.325671"",""6.682943"",""1576790189015"""
"-LwV0GySwQWA0de9AEnk,""40.742264"",""30.325671"",""6.682943"",""1576790204631"""
"-LwV0Kmbe5f2bmVDpLdc,""40.742264"",""30.325671"",""6.682943"",""1576790220292"""
"-LwV0ObO1ZgOS-nOMkjg,""40.742264"",""30.325671"",""6.682943"",""1576790235931"""
"-LwV0SQa-a20K72Sts-h,""40.742264"",""30.325671"",""6.682943"",""1576790251548"""
"-LwV0WEWjGiKikpZmqiP,""40.742264"",""30.325671"",""3.427734"",""1576790267160"""
"-LwV0_2RfSRfL6kVpTiZ,""40.742264"",""30.325671"",""3.427734"",""1576790282768"""
"-LwV0crRR2S_hw_WgW1Y,""40.742264"",""30.325671"",""6.682943"",""1576790298383"""
"-LwV0gfUohZXv_N2MPfP,""40.742264"",""30.325671"",""6.682943"",""1576790314011"""
"-LwV0kUWAl_Ouve783Jb,""40.742264"",""30.325671"",""3.427734"",""1576790329622"""
"-LwV0oIZbrZiWSJBbjTe,""40.742264"",""30.325671"",""6.682943"",""1576790345237"""
"-LwV0s6XnXsBaaEc1jej,""40.742264"",""30.325671"",""6.682943"",""1576790360856"""
"-LwV0vvXy8Q6QpjrcLVB,""40.742264"",""30.325671"",""6.682943"",""1576790376471"""
"-LwV0zjaBW2HPsvrY1T4,""40.742264"",""30.325671"",""6.682943"",""1576790392119"""
"-LwV12Yx4jNdrADeGKXU,""40.742264"",""30.325671"",""6.682943"",""1576790407723"""
"-LwV16MidQIJAsisQQq_,""40.742264"",""30.325671"",""6.682943"",""1576790423323"""
"-LwV1AAORX86eRCNqBc9,""40.742264"",""30.325671"",""3.427734"",""1576790438916"""
"-LwV1E-CiK88tv06qX7A,""40.742264"",""30.325671"",""6.682943"",""1576790454601"""
"-LwV1IBRhbFIMSyvYBpJ,""40.742264"",""30.325671"",""6.682943"",""1576790472114"""
"-LwV1MkaEjwYY0yyALvP,""40.742264"",""30.325671"",""6.682943"",""1576790491189"""
"-LwV1RPlu387_0IG2hX7,""40.742264"",""30.325671"",""6.276042"",""1576790510553"""
"-LwV1Vy0-kYobysVDvbN,""40.742264"",""30.325671"",""6.682943"",""1576790529586"""
"-LwV1_7hAYtgDES7od5u,""40.742264"",""30.325671"",""6.682943"",""1576790545249"""
"-LwV1cwZJ45s79T4ee9d,""40.742264"",""30.325671"",""3.427734"",""1576790560854"""
"-LwV1gkPrlUcWk6ued_f,""40.742264"",""30.325671"",""6.276042"",""1576790576467"""
"-LwV1kfm3fJwG6_XqnMR,""40.742264"",""30.325671"",""3.427734"",""1576790592619"""
"-LwV1oVmZn5-lB1KC1ei,""40.742264"",""30.325671"",""6.276042"",""1576790608249"""
"-LwV1sK0MHu9TdlmY6Xg,""40.742264"",""30.325671"",""6.276042"",""1576790623862"""
"-LwV1w8-856ftav0Pm8o,""40.742264"",""30.325671"",""6.682943"",""1576790639477"""
"-LwV1zx3eYnFMD-rU3oK,""40.742264"",""30.325671"",""6.682943"",""1576790655095"""
"-LwV22lYQRRPzjsSW_46,""40.742264"",""30.325671"",""6.682943"",""1576790670792"""
"-LwV26aKAJYk2cNDFXq4,""40.742264"",""30.325671"",""6.682943"",""1576790686413"""
"-LwV2APLAkMoVaQZzIHh,""40.742264"",""30.325671"",""6.682943"",""1576790702020"""
"-LwV2EEgbHiF0NvJE1iB,""40.742264"",""30.325671"",""6.682943"",""1576790717729"""
"-LwV2I2_WKW9Y6NENk1f,""40.742264"",""30.325671"",""3.427734"",""1576790733333"""
"-LwV2LrPWUZPXlMs7qdC,""40.742264"",""30.325671"",""6.682943"",""1576790748942"""
"-LwV2PfF_T-JlEl-YtNC,""40.742264"",""30.325671"",""3.834635"",""1576790764549"""
"-LwV2TW0GIRNaqGnwM4n,""40.742264"",""30.325671"",""6.682943"",""1576790780276"""
"-LwV2XJwdDMGHS_QLbnq,""40.742264"",""30.325671"",""6.682943"",""1576790795884"""
"-LwV2a7rf9dDkFUBqm1g,""40.742264"",""30.325671"",""6.682943"",""1576790811495"""
"-LwV2dwfPB3MlNfdMBzZ,""40.742264"",""30.325671"",""3.427734"",""1576790827149"""
"-LwV2hlrwFoWrzK6Z5NP,""40.742264"",""30.325671"",""6.682943"",""1576790842813"""
"-LwV2l_zwczwMQh1qacl,""40.742264"",""30.325671"",""6.682943"",""1576790858417"""
"-LwV2pOrBmJp5ubt6QF3,""40.742264"",""30.325671"",""6.682943"",""1576790874028"""
"-LwV2tCiIEMzIpJELVdb,""40.742264"",""30.325671"",""3.427734"",""1576790889630"""
"-LwV2x0XYX6NqM-qTfz8,""40.742264"",""30.325671"",""3.427734"",""1576790905554"""
"-LwV3-uTianBlSAjpGhd,""40.742264"",""30.325671"",""6.682943"",""1576790921181"""
"-LwV33if3fnB4yXw04qP,""40.742264"",""30.325671"",""6.682943"",""1576790936846"""
"-LwV37YL0BT4muXfewBc,""40.742264"",""30.325671"",""6.682943"",""1576790952463"""
"-LwV3BMKnQUEz9f4ZbNO,""40.742264"",""30.325671"",""6.682943"",""1576790968072"""
"-LwV3FA6eh2r2gwiBEYm,""40.742264"",""30.325671"",""3.834635"",""1576790983672"""
"-LwV3IywL5E7KaMZ6NQ0,""40.742264"",""30.325671"",""6.682943"",""1576790999275"""
"-LwV3Mo9aIbfa604lyAg,""40.742264"",""30.325671"",""3.427734"",""1576791015106"""
"-LwV3QejGmluZcZoVKZ8,""40.742264"",""30.325671"",""3.427734"",""1576791030750"""
"-LwV3UTjoZmRRe7xhwms,""40.742264"",""30.325671"",""6.682943"",""1576791046451"""
"-LwV3YJ3rgpO-diNigAK,""40.742264"",""30.325671"",""6.682943"",""1576791062067"""
"-LwV3b6ybxpO_98v7kUy,""40.742264"",""30.325671"",""6.682943"",""1576791077728"""
"-LwV3ewgkx7pgO1vGCL3,""40.742264"",""30.325671"",""6.276042"",""1576791093681"""
"-LwV3ippNRapUxgLeT9r,""40.742264"",""30.325671"",""6.276042"",""1576791109360"""
"-LwV3memDFjTfBvInokd,""40.742264"",""30.325671"",""6.276042"",""1576791124964"""
"-LwV3qTeDL1zkLv7AoEx,""40.742264"",""30.325671"",""6.276042"",""1576791140574"""
"-LwV3uHqzhslZIKwHClO,""40.742264"",""30.325671"",""6.682943"",""1576791156201"""
"-LwV3y5gB-k1j-KFwEjb,""40.742264"",""30.325671"",""6.682943"",""1576791171809"""
"-LwV40uhIyY8GBBf0nMm,""40.742264"",""30.325671"",""6.276042"",""1576791187423"""
"-LwV44iguDBXbT8s7KIa,""40.742264"",""30.325671"",""6.682943"",""1576791203035"""
"-LwV48Xes0hZtYiQ2uiR,""40.742264"",""30.325671"",""6.682943"",""1576791218648"""
"-LwV4CLVq6qAV6eTmcgC,""40.742264"",""30.325671"",""6.682943"",""1576791234258"""
"-LwV4G9Rz_BkkURsj5pW,""40.742264"",""30.325671"",""6.682943"",""1576791249865"""
"-LwV4KLyiDAOUEv3-TFZ,""40.742264"",""30.325671"",""6.682943"",""1576791267031"""
"-LwV4O98JGlMy8cRPQwA,""40.742264"",""30.325671"",""6.682943"",""1576791282704"""
"-LwV4Rz1RHNLrYBr0SuX,""40.742264"",""30.325671"",""6.682943"",""1576791298267"""
"-LwV4Vm8wJKez12y1h7m,""40.742264"",""30.325671"",""3.427734"",""1576791313827"""
"-LwV4Z_IvzPfXpv8Cfzz,""40.742264"",""30.325671"",""6.682943"",""1576791329393"""
"-LwV4cNbMF6zFXoeKBBc,""40.742264"",""30.325671"",""6.682943"",""1576791344978"""
"-LwV4gCJzKcB5Dn1V_wq,""40.742264"",""30.325671"",""6.682943"",""1576791360623"""
"-LwV4k-XFhD591QWrf2p,""40.742264"",""30.325671"",""6.276042"",""1576791376189"""
"-LwV4nneqpWgXfhitXIL,""40.742264"",""30.325671"",""6.276042"",""1576791391753"""
"-LwV4ratXMC-ZGNDfhqe,""40.742264"",""30.325671"",""6.276042"",""1576791407322"""
"-LwV4vP8St6osV-x6vVy,""40.742264"",""30.325671"",""6.682943"",""1576791422880"""
"-LwV4zCKGLCk1kXsQW9V,""40.742264"",""30.325671"",""6.276042"",""1576791438449"""
"-LwV52-VTSb7jqv_Oc3_,""40.742264"",""30.325671"",""6.276042"",""1576791454009"""
"-LwV55ncOcFiyvQVHKUQ,""40.742264"",""30.325671"",""3.427734"",""1576791469574"""
"-LwV59ausQVo85HDze9T,""40.742264"",""30.325671"",""6.682943"",""1576791485138"""
"-LwV5DP2-H6PXj2mv4ka,""40.742264"",""30.325671"",""6.682943"",""1576791500737"""
"-LwV5HCmKTVtUO_hNJ6v,""40.742264"",""30.325671"",""3.427734"",""1576791516299"""
"-LwV5L-tALUvAVYsynZr,""40.742264"",""30.325671"",""3.427734"",""1576791531858"""
"-LwV5OnyghNNnu4TKfhG,""40.742264"",""30.325671"",""3.427734"",""1576791547415"""
"-LwV5Sb2vpBF0PVEtz4D,""40.742264"",""30.325671"",""6.682943"",""1576791562969"""
"-LwV5WP6qryRcNOmvSR8,""40.742264"",""30.325671"",""6.682943"",""1576791578527"""
"-LwV5_CIQw1xl87wH543,""40.742264"",""30.325671"",""6.276042"",""1576791594093"""
"-LwV5d-RnIrp6f_PBVB9,""40.742264"",""30.325671"",""6.276042"",""1576791609650"""
"-LwV5gnWpUJcVUY4-pUM,""40.742264"",""30.325671"",""6.276042"",""1576791625208"""
"-LwV5kabTWV2YnMtvbgZ,""40.742264"",""30.325671"",""6.276042"",""1576791640764"""
"-LwV5oQqpohPOMtpvllE,""40.742264"",""30.325671"",""6.682943"",""1576791656460"""
"-LwV5sDs9T9KFYpYtYA3,""40.742264"",""30.325671"",""3.427734"",""1576791672014"""
"-LwV5w0xkhULqQZ9VPB6,""40.742264"",""30.325671"",""6.682943"",""1576791687574"""
"-LwV5zp70OyzOGKEU6QI,""40.742264"",""30.325671"",""6.682943"",""1576791703142"""
"-LwV62cN03fUDuQFEr0v,""40.742264"",""30.325671"",""6.276042"",""1576791718706"""
"-LwV66QRVN_BseKzYuSO,""40.742264"",""30.325671"",""3.427734"",""1576791734262"""
"-LwV6ADd3oR_rJ3xAdqp,""40.742264"",""30.325671"",""3.427734"",""1576791749829"""
"-LwV6E0kLKR7QO8Bx4We,""40.742264"",""30.325671"",""3.427734"",""1576791765390"""
"-LwV6Hp5hHI6M_t6KaQN,""40.742264"",""30.325671"",""6.682943"",""1576791780978"""
"-LwV6LccA3ysDwSjQi2e,""40.742264"",""30.325671"",""6.682943"",""1576791796549"""
"-LwV6PgRxK48LB323M11,""40.742264"",""30.325671"",""6.682943"",""1576791813236"""
"-LwV6TVbd_gI20dZuoEX,""40.742264"",""30.325671"",""6.682943"",""1576791828799"""
"-LwV6XIdRT53Gu3db2gJ,""40.742264"",""30.325671"",""3.427734"",""1576791844361"""
"-LwV6a6vEIP4tmzhel5Y,""40.742264"",""30.325671"",""6.682943"",""1576791859989"""
"-LwV6dv4Blo5RBeFGxn9,""40.742264"",""30.325671"",""6.682943"",""1576791875548"""
"-LwV6hiAFSVBBN4YCi33,""40.742264"",""30.325671"",""6.682943"",""1576791891108"""
"-LwV6lWFJ-2DXXVcUDhY,""40.742264"",""30.325671"",""6.682943"",""1576791906662"""
"-LwV6pJLx6nx9TvEdC3C,""40.742264"",""30.325671"",""6.682943"",""1576791922226"""
"-LwV6t6Y_9LRasFVykVH,""40.742264"",""30.325671"",""6.682943"",""1576791937792"""
"-LwV6wupNBE5Zn6EIaiv,""40.742264"",""30.325671"",""6.682943"",""1576791953356"""
"-LwV7-huxAOCViqIniJB,""40.742264"",""30.325671"",""6.682943"",""1576791968916"""
"-LwV73W9NNjil5XfITQy,""40.742264"",""30.325671"",""6.682943"",""1576791984480"""
"-LwV77JElF4wlk4r7pvz,""40.742264"",""30.325671"",""6.682943"",""1576792000040"""
"-LwV7B6WPo9G5AS9In1F,""40.742264"",""30.325671"",""6.682943"",""1576792015608"""
"-LwV7Eudi45qQIMy4fHe,""40.742264"",""30.325671"",""6.682943"",""1576792031168"""
"-LwV7J0Nk96q6Mx04WM3,""40.742264"",""30.325671"",""3.427734"",""1576792048008"""
"-LwV7Mp94BNfLdJOgptl,""40.742264"",""30.325671"",""6.682943"",""1576792063609"""
"-LwV7QcwZ8qWegpqVtU_,""40.742264"",""30.325671"",""6.682943"",""1576792079207"""
"-LwV7URaiqP2ehMZPQfU,""40.742264"",""30.325671"",""3.427734"",""1576792094815"""
"-LwV7YFTkbwmjGtpUORi,""40.742264"",""30.325671"",""3.427734"",""1576792110418"""
"-LwV7b3Fi215eklyp9KT,""40.742264"",""30.325671"",""3.427734"",""1576792126011"""
"-LwV7es05SE__A8EvsGv,""40.742264"",""30.325671"",""6.276042"",""1576792141614"""
"-LwV7ifligNlBumXg9oK,""40.742264"",""30.325671"",""6.276042"",""1576792157226"""
"-LwV7mUaJEdhXKpb_uxi,""40.742264"",""30.325671"",""3.020833"",""1576792174171"""
"-LwV7qeq_Z8w2vqamVh_,""40.742264"",""30.325671"",""6.276042"",""1576792190063"""
"-LwV7uVlDd5GuPJmxVgj,""40.742264"",""30.325671"",""6.276042"",""1576792205663"""
"-LwV7yJUVV0CLVQW0vS-,""40.742264"",""30.325671"",""3.020833"",""1576792221263"""
"-LwV817XvjMJlHEw-QZS,""40.742264"",""30.325671"",""6.276042"",""1576792236879"""
"-LwV84wllSnZHmDABa3u,""40.742264"",""30.325671"",""6.276042"",""1576792252514"""
"-LwV88mEzOVELrqL2aK7,""40.742264"",""30.325671"",""6.276042"",""1576792268247"""
"-LwV8Cb8LuVaZKDh9Z5O,""40.742264"",""30.325671"",""3.427734"",""1576792283895"""
"-LwV8GPz0yPjeLvuVYW-,""40.742264"",""30.325671"",""6.276042"",""1576792299501"""
"-LwV8KLHXAw1AoZh268l,""40.742264"",""30.325671"",""6.276042"",""1576792316535"""
"-LwV8OThG5YRdVVIp4GK,""40.742264"",""30.325671"",""6.276042"",""1576792332509"""
"-LwV8SHVZKo3iEWvR2yi,""40.742264"",""30.325671"",""6.276042"",""1576792348119"""
"-LwV8W5MHu3rWfb-rGqv,""40.742264"",""30.325671"",""6.276042"",""1576792363729"""
"-LwV8ZuMTu9gtoeP7JHU,""40.742264"",""30.325671"",""6.276042"",""1576792379332"""
"-LwV8ciBgIV1HrvMfSdS,""40.742264"",""30.325671"",""3.020833"",""1576792394953"""
"-LwV8gXYJB9RTNNHwbsk,""40.742264"",""30.325671"",""6.276042"",""1576792410600"""
"-LwV8kLd0bCz_RsuLNyL,""40.742264"",""30.325671"",""6.276042"",""1576792426197"""
"-LwV8oOMfoyzWZt9H_6-,""40.742264"",""30.325671"",""6.276042"",""1576792442976"""
"-LwV8sGP2JWNHNr1GhEJ,""40.742264"",""30.325671"",""6.276042"",""1576792458701"""
